Scheduled;Game;Players;Platform;Category;Categories;Twitch;Time;Event;Youtube
2021-07-30T20:43:00+02:00;Dark SASI;[Fudge](https://www.twitch.tv/fudgecow);PC;Any%;;;0:11:41;ESA 2021 Summer;Qs2eRhyq-BA
2021-07-30T21:04:00+02:00;Grand Theft Auto: Vice City;[Mhmd_FVC](https://www.twitch.tv/mhmd_fvc);PC;100%;;;4:55:55;ESA 2021 Summer;4Zd8qMYTqCI
2021-07-31T02:01:00+02:00;Deal or No Deal;[BigJon](https://www.twitch.tv/BigJon)|[TheBlacktastic](https://www.twitch.tv/theblacktastic);PC;Win Big Money!;;;0:29:22;ESA 2021 Summer;YgvHFcD5IpY
2021-07-31T02:38:00+02:00;The Legend of Zelda: Majora's Mask;[G3neziz](https://www.twitch.tv/G3neziz);WiiVC;All Dungeons (SRM);;;0:52:59;ESA 2021 Summer;4A670FfN4EQ
2021-07-31T03:55:00+02:00;Golden Sun;[Plexa](https://www.twitch.tv/tl_Plexa) vs. [Blueser](https://www.twitch.tv/Blueser);WiiUVC;Any% (No Save & Quit);;;3:41:23;ESA 2021 Summer;b_fhAveGm6Y
2021-07-31T08:02:00+02:00;Star Wars: Knights of the Old Republic;[ChaosDrifter](https://www.twitch.tv/ChaosDrifter);PC;Any%;;;0:32:45;ESA 2021 Summer;Qf3JHq4hizQ
2021-07-31T08:44:00+02:00;Job Simulator;[Pathetik](https://www.twitch.tv/pathetikruns);Oculus;All Jobs;;;0:39:59;ESA 2021 Summer;rarSlLDdi6Q
2021-07-31T09:31:00+02:00;Superliminal;[hippienator](https://www.twitch.tv/hippienator);PC;All Collectables;;;0:33:29;ESA 2021 Summer;8VrW0l7od58
2021-07-31T10:17:00+02:00;Portal;[Zoochable](https://www.twitch.tv/Zoochable);PC;All Main Categories;;;0:49:26;ESA 2021 Summer;YS2QASKPYH0
2021-07-31T11:24:00+02:00;Sekiro: Shadows Die Twice;[samura1man](https://www.twitch.tv/samura1man);PC;Shura (Glitchless);;;0:37:29;ESA 2021 Summer;o8iPIqjOWMc
2021-07-31T12:12:00+02:00;Super Mario 64;[czr_drums](https://www.twitch.tv/czr_drums);N64;16 Star (Drum%);;;0:25:26;ESA 2021 Summer;73UsDaUHjeA
2021-07-31T12:49:00+02:00;Sonic Robo Blast 2;[Lemin](https://www.twitch.tv/leminn);PC;Any% (Sonic);;;0:24:10;ESA 2021 Summer;kzylcQJI1hE
2021-07-31T13:23:00+02:00;Sonic 1 SMS;[Argick](https://www.twitch.tv/argick);SMS;Beat The Game;;;0:18:19;ESA 2021 Summer;4CCeb-21Cl8
2021-07-31T13:52:00+02:00;Halo 3;[g3lk_jr](https://www.twitch.tv/g3lk_jr);PC;Legendary;;;1:28:16;ESA 2021 Summer;ox3RVNuxhig
2021-07-31T15:31:00+02:00;Devil May Cry;[DanSpence94](https://www.twitch.tv/DanSpence94);PC;Any%;;;0:44:57;ESA 2021 Summer;ouvykXosCOg
